"full_id","num_season","year_2season","num_inactive","start_month_mode_seasonPrim","end_month_mode_seasonPrim","peak_month_mode_seasonPrim","dur_day_mean_seasonPrim","dur_day_median_seasonPrim","amp_mean_seasonPrim","start_month_mode_seasonSec","end_month_mode_seasonSec","peak_month_mode_seasonSec","dur_day_mean_seasonSec","dur_day_median_seasonSec","amp_mean_seasonSec","superficie","osm_id","comm_fkt"
"w672623077",6,0,1,6,7,2,357.4,377,19.0020894281837,NA,NA,NA,NA,NA,NA,2328.62366182,672623077,"TSARATANANA_AMBOHITSARA I"
"w672623078",5,0,0,5,4,1,368.25,349.5,20.7745195717734,NA,NA,NA,NA,NA,NA,9261.73001953,672623078,"TSARATANANA_AMBATOHARANANA"
"w672623079",6,0,1,3,2,10,347.25,345.5,13.5855223437506,NA,NA,NA,NA,NA,NA,3378.64020209,672623079,"TSARATANANA_AMBATOHARANANA"
"w672623080",7,1,0,3,3,9,312.4,306,12.8722256205609,1,9,5,238,238,5.28952722782058,1034.84831399,NA,NA
"w672623081",7,0,1,5,4,10,337.5,325,7.90388409128887,NA,NA,NA,NA,NA,NA,484.073165156,NA,NA
"w672624910",6,0,2,12,9,5,458.333333333333,467,8.37284449407097,NA,NA,NA,NA,NA,NA,2080.59404794,672624910,"TSARATANANA_AMBOHITSARA I"
"w672624911",5,0,0,4,5,9,372,367,13.7188314252831,NA,NA,NA,NA,NA,NA,6927.61173574,672624911,"TSARATANANA_AMBOHITSARA I"
"w672624912",6,0,0,4,5,10,332.2,348,13.4012879707724,NA,NA,NA,NA,NA,NA,7255.43546107,672624912,"TSARATANANA_AMBOHITSARA I"
"w672624913",6,0,0,7,7,10,363,391,13.766099655142,NA,NA,NA,NA,NA,NA,24349.9675973,672624913,"TSARATANANA_AMBOHITSARA I"
"w672624923",7,1,0,5,5,10,315.2,335,11.7488595428694,11,6,2,188,188,5.70350858669635,8448.81032191,672624923,"TSARATANANA_AMBOHITSARA I"
"w672627084",7,0,2,12,5,9,364.5,373.5,17.7815522815005,NA,NA,NA,NA,NA,NA,1031.57944739,NA,NA
"w672627086",6,1,0,5,3,10,323.8,293,33.946698278589,2,7,5,146,146,14.8923529729374,1249.35442714,NA,NA
"w672627087",5,0,2,3,12,7,293.333333333333,293,2.47845919218712,NA,NA,NA,NA,NA,NA,710.377119332,NA,NA
"w672627088",5,0,0,6,6,10,368.25,370,19.3269663003739,NA,NA,NA,NA,NA,NA,65627.7731902,672627088,"TSARATANANA_AMBOHITSARA I"
"w672627109",6,0,3,4,4,9,298.6,287,12.2671365012411,NA,NA,NA,NA,NA,NA,1912.4410971,NA,NA
"w672627115",6,0,3,6,5,10,352,357,13.8751668065209,NA,NA,NA,NA,NA,NA,476.591895188,NA,NA
"w672627116",6,1,1,4,4,8,307.25,310.5,5.26280751974434,11,6,4,223,223,2.84267087427243,656.676893675,NA,NA
"w672629626",7,0,1,7,4,1,309,288.5,6.36926237704565,NA,NA,NA,NA,NA,NA,2389.70771813,672629626,"TSARATANANA_AMBOHITSARA I"
"w672629666",5,0,0,6,6,10,369.75,363,14.1016058027119,NA,NA,NA,NA,NA,NA,40167.6309301,672629666,"TSARATANANA_AMBOHITSARA I"
"w672629667",4,0,1,4,1,8,530.666666666667,467,14.7394783119715,NA,NA,NA,NA,NA,NA,2142.61636309,672629667,"TSARATANANA_AMBOHITSARA I"
"w672629668",8,1,1,7,7,10,304.2,349,15.033758031913,1,6,3,173,173,16.7035072247324,14774.2974269,672629668,"TSARATANANA_AMBOHITSARA I"
"w672629671",7,0,1,5,5,10,296,271,7.50359451163616,NA,NA,NA,NA,NA,NA,9141.33951899,672629671,"TSARATANANA_AMBOHITSARA I"
"w672629672",5,0,0,6,6,10,366.5,373.5,17.9134598865945,NA,NA,NA,NA,NA,NA,53722.6122605,672629672,"TSARATANANA_AMBOHITSARA I"
"w672805113",7,1,0,4,4,8,302.6,300,8.75488338438212,11,7,3,251,251,7.00599232169198,2500.77181368,672805113,"AMBOHIMIERA_AMBOHIMIERA"
"w672805114",9,1,2,6,2,10,287.2,266,15.5256795392076,2,6,4,139,139,6.89931358324313,29072.3732736,672805114,"AMBOHIMIERA_AMBOHIMIERA"
"w672805115",5,0,0,5,5,1,371.75,373.5,12.2816034886386,NA,NA,NA,NA,NA,NA,15032.5213533,672805115,"AMBOHIMIERA_AMBOHIMIERA"
"w672805116",9,1,2,6,4,8,276,243,30.5533610005584,12,6,3,161,161,12.0834258934467,7721.6881175,672805116,"AMBOHIMIERA_AMBOHIMIERA"
"w672805117",8,1,2,3,12,7,317.5,307,5.11255572484624,12,2,6,412,412,2.95709449819006,629.589174196,NA,NA
"w672805118",6,0,0,2,2,10,371.4,349,20.241131801201,NA,NA,NA,NA,NA,NA,3064.6112862,672805118,"AMBOHIMIERA_AMBOHIMIERA"
"w672805119",7,1,1,3,3,9,301.2,301,11.4759385824545,1,7,5,181,181,10.2203280274671,3326.43376588,672805119,"AMBOHIMIERA_AMBOHIMIERA"
"w672808183",6,0,0,6,6,11,371.4,370,23.3065948161291,NA,NA,NA,NA,NA,NA,55763.1435245,672808183,"AMBOHIMIERA_AMBOHIMIERA"
"w672808184",8,1,1,6,12,11,306.8,314,8.33753374753891,1,7,3,168,168,3.55046738954945,12084.328489,672808184,"AMBOHIMIERA_AMBOHIMIERA"
"w672808185",10,3,1,6,12,9,237.4,230,25.6185183609381,12,6,3,175.333333333333,173,22.8765031984907,5044.26474231,672808185,"AMBOHIMIERA_AMBOHIMIERA"
"w672808186",6,0,0,4,5,11,375.6,377,26.2274143024884,NA,NA,NA,NA,NA,NA,19956.0618269,672808186,"AMBOHIMIERA_AMBOHIMIERA"
"w672808187",7,0,1,6,4,11,355,355,18.5717449260397,NA,NA,NA,NA,NA,NA,5416.72824558,672808187,"AMBOHIMIERA_ANDEMAKA NORD"
"w672808188",8,1,2,6,1,9,252.75,223,15.503788128437,1,6,3,160,160,7.18815152599456,24095.8546549,672808188,"AMBOHIMIERA_ANDEMAKA NORD"
"w672809921",7,1,1,6,6,9,303.25,324,14.0690752306857,12,6,3,188,188,9.2389321954773,5089.2964583,672809921,"AMBOHIMIERA_ANDEMAKA NORD"
"w672809933",6,1,0,6,6,8,347,366,6.76126823793629,12,6,2,181,181,1.51390204199786,34638.2180228,672809933,"AMBOHIMIERA_TSINJORANO"
"w672809934",6,0,1,5,5,9,356.25,349,10.2673482896658,NA,NA,NA,NA,NA,NA,15973.8006292,672809934,"AMBOHIMIERA_AMBOHIMIERA"
"w672809935",5,0,0,6,6,9,373.5,373.5,23.3885278022773,NA,NA,NA,NA,NA,NA,16772.8438213,672809935,"AMBOHIMIERA_TSINJORANO"
"w672811876",6,0,1,6,6,8,387.5,359,19.4193852474392,NA,NA,NA,NA,NA,NA,2900.3428256,672811876,"AMBOHIMIERA_TSINJORANO"
"w672811877",8,2,0,6,12,9,290.4,287,17.4189045679016,12,5,3,155.5,155.5,5.75286408971446,1712.26306898,NA,NA
"w672811878",7,0,2,4,4,9,327.75,335,14.9291913423622,NA,NA,NA,NA,NA,NA,3171.24722433,672811878,"AMBOHIMIERA_TSINJORANO"
"w672811879",6,0,0,5,5,10,367,356,35.3441566281883,NA,NA,NA,NA,NA,NA,4990.33417569,672811879,"AMBOHIMIERA_TSINJORANO"
"w672811880",7,0,1,5,6,11,327,335,11.8532134348151,NA,NA,NA,NA,NA,NA,3489.96296081,672811880,"AMBOHIMIERA_TSINJORANO"
"w672811881",5,0,0,6,6,10,368,362.5,19.6082124301763,NA,NA,NA,NA,NA,NA,30418.8698893,672811881,"AMBOHIMIERA_TSINJORANO"
"w672811882",6,0,1,5,3,10,336.4,357,12.6670889528377,NA,NA,NA,NA,NA,NA,3460.35603868,672811882,"AMBOHIMIERA_TSINJORANO"
"w672811902",6,0,1,6,4,12,321.25,335,16.4928718697304,NA,NA,NA,NA,NA,NA,7272.8809658,672811902,"AMBOHIMIERA_ANDEMAKA NORD"
"w672813155",7,0,1,6,6,9,304,341,14.7157193241022,NA,NA,NA,NA,NA,NA,9084.69652337,672813155,"ANDRORANGAVOLA_MAHASOA"
"w672813170",6,1,0,7,7,6,361,394,17.6961780311624,2,9,4,203,203,15.0611452759209,1023.23809869,NA,NA
"w672813961",8,1,2,5,2,9,267,276,29.3538858439721,1,2,4,384,384,24.819778818262,840.862994728,NA,NA
"w672813962",8,1,2,3,1,9,293,282,20.0653004826497,12,6,3,201,201,12.8569537787065,1048.85366332,NA,NA
"w672813964",5,0,2,1,6,2,451,451,18.5975147412887,NA,NA,NA,NA,NA,NA,2903.98336926,672813964,"AMBOHIMIERA_SAHASOMANGANA"
"w672813965",6,0,0,4,4,9,365.6,398,9.81313923362837,NA,NA,NA,NA,NA,NA,11076.6274064,672813965,"AMBOHIMIERA_SAHASOMANGANA"
"w672813980",6,1,0,3,1,10,374.75,359,24.6173787969861,2,1,6,350,350,28.9976151502849,2458.4728121,672813980,"AMBOHIMIERA_SAHASOMANGANA"
"w672813981",6,0,2,1,3,9,310.25,306.5,15.35811717971,NA,NA,NA,NA,NA,NA,1152.1740781,NA,NA
"w672813982",6,0,0,5,3,10,351.8,356,16.8736469828347,NA,NA,NA,NA,NA,NA,2926.9697964,672813982,"AMBOHIMIERA_SAHASOMANGANA"
"w672815427",6,0,0,5,3,10,359,342,16.857955331512,NA,NA,NA,NA,NA,NA,7831.41563195,672815427,"AMBOHIMIERA_SAHASOMANGANA"
"w672815428",8,1,2,6,1,9,292.75,254,14.7163505850113,10,6,2,231,231,13.8524378155883,6521.35006666,672815428,"AMBOHIMIERA_SAHASOMANGANA"
"w672815429",7,1,0,5,2,1,313.6,307,11.6637888809777,2,8,6,189,189,8.6000805672595,445.78264838,NA,NA
"w672815430",6,0,0,1,1,8,364.4,335,17.505782653271,NA,NA,NA,NA,NA,NA,3987.82164279,672815430,"AMBOHIMIERA_SAHASOMANGANA"
"w672815431",8,1,1,6,5,12,299.6,334,8.64142953468686,11,6,3,189,189,3.17097716985628,1236.78877868,NA,NA
"w672815432",7,1,1,2,2,9,324,315,18.3754188705397,2,7,4,146,146,4.80119855771976,2384.15683975,672815432,"AMBOHIMIERA_SAHASOMANGANA"
"w672815440",6,0,0,4,4,8,365.6,349,11.3111217183316,NA,NA,NA,NA,NA,NA,5206.01265443,672815440,"AMBOHIMIERA_SAHASOMANGANA"
"w672815441",6,0,0,3,2,10,367,377,24.2151511366375,NA,NA,NA,NA,NA,NA,2312.86747751,672815441,"AMBOHIMIERA_SAHASOMANGANA"
"w672815442",6,0,0,2,2,8,368.4,370,29.8964673382491,NA,NA,NA,NA,NA,NA,2475.19393192,672815442,"AMBOHIMIERA_SAHASOMANGANA"
"w672815445",5,0,0,3,3,10,359,371,12.804349267692,NA,NA,NA,NA,NA,NA,2898.48009356,672815445,"AMBOHIMIERA_SAHASOMANGANA"
"w672816187",7,0,1,6,6,9,341.8,334,16.562982604486,NA,NA,NA,NA,NA,NA,3852.84930337,672816187,"ANDRORANGAVOLA_MAHASOA"
"w672816193",6,0,0,7,7,4,325,370,13.3912524098941,NA,NA,NA,NA,NA,NA,6748.26982456,672816193,"ANDRORANGAVOLA_MAHASOA"
"w672816196",7,0,1,6,1,10,322.2,327,18.5656168332683,NA,NA,NA,NA,NA,NA,2319.16735438,672816196,"ANDRORANGAVOLA_MAHASOA"
"w672816206",4,0,1,1,7,10,409.666666666667,341,3.8840063125133,NA,NA,NA,NA,NA,NA,2230.30364725,672816206,"ANDRORANGAVOLA_MAHASOA"
"w672817200",5,0,0,2,2,9,380.25,397.5,19.141647904363,NA,NA,NA,NA,NA,NA,1217.03058001,NA,NA
"w672817201",6,1,0,5,2,10,326.25,314.5,28.8909570108085,1,8,5,208,208,16.6129975842191,2190.32559972,672817201,"AMBOHIMIERA_SAHASOMANGANA"
"w672817203",7,0,2,5,1,11,302,286,10.9124060911163,NA,NA,NA,NA,NA,NA,9049.31593858,672817203,"AMBOHIMIERA_SAHASOMANGANA"
"w672817204",9,0,3,4,12,8,264.8,238,20.6062465445012,NA,NA,NA,NA,NA,NA,1034.95900135,NA,NA
"w672817205",9,2,1,5,2,10,255.2,257,30.1586129565525,2,7,5,163,163,12.6994297299865,3508.61259101,672817205,"AMBOHIMIERA_SAHASOMANGANA"
"w672817206",6,0,2,6,2,10,362.666666666667,355,20.6215254810565,NA,NA,NA,NA,NA,NA,4004.25029093,672817206,"AMBOHIMIERA_SAHASOMANGANA"
"w672817207",8,0,2,3,3,10,317.8,341,5.28698031820406,NA,NA,NA,NA,NA,NA,1143.61897777,NA,NA
"w672817219",7,0,1,4,2,12,345,315,18.0973425601252,NA,NA,NA,NA,NA,NA,1338.57003917,NA,NA
"w672818899",9,1,4,6,2,10,234.4,238,21.1384710024362,1,6,4,145,145,10.2383709142507,2467.72495792,672818899,"ANDRORANGAVOLA_ANIVORANO"
"w672818900",6,0,0,6,6,10,346,376,19.1647616994741,NA,NA,NA,NA,NA,NA,10220.4707872,672818900,"ANDRORANGAVOLA_ANIVORANO"
"w672821265",9,2,2,7,1,10,246,195,22.1057514331263,1,7,4,153,153,7.78544881837432,2171.67725997,672821265,"AMBOHIMIERA_ANDRORANGAVOLA"
"w672821266",7,2,1,7,12,9,271.8,243,34.1087120266788,12,7,4,199.5,199.5,36.8069186181237,657.284026648,NA,NA
"w672821267",5,0,2,12,6,2,383.666666666667,307,29.2286479316459,NA,NA,NA,NA,NA,NA,577.875318781,NA,NA
"w672821268",8,1,1,5,1,10,284.2,278,19.9669423277655,2,6,4,140,140,8.61892221896776,7100.23947912,672821268,"AMBOHIMIERA_ANDRORANGAVOLA"
"w672821269",6,0,1,5,3,9,339,329,15.7213792353043,NA,NA,NA,NA,NA,NA,8013.82422094,672821269,"AMBOHIMIERA_ANDRORANGAVOLA"
"w672821273",7,0,2,6,12,9,286.5,286.5,14.1198838681265,NA,NA,NA,NA,NA,NA,17499.7160994,672821273,"AMBOHIMIERA_ANDRORANGAVOLA"
"w672821275",5,0,0,5,7,1,380.5,380.5,15.3371460964238,NA,NA,NA,NA,NA,NA,4244.47167658,672821275,"AMBOHIMIERA_ANDRORANGAVOLA"
"w672821277",6,0,2,7,7,2,333.25,342,18.1639932432361,NA,NA,NA,NA,NA,NA,2328.81080882,672821277,"AMBOHIMIERA_ANDRORANGAVOLA"
"w672821279",8,1,1,5,1,9,304.2,321,20.3536670300287,1,7,3,188,188,10.2669969760941,15653.257475,672821279,"AMBOHIMIERA_ANDRORANGAVOLA"
"w672821282",5,0,1,6,8,12,345.5,363,14.0068988740546,NA,NA,NA,NA,NA,NA,1941.78574065,NA,NA
"w672821284",9,3,0,6,6,10,276.6,273,26.2305997590996,2,6,5,152.666666666667,152,17.5799863049859,4833.71815421,672821284,"AMBOHIMIERA_ANDRORANGAVOLA"
"w672821285",5,0,1,6,7,11,331.5,339,15.6386292724753,NA,NA,NA,NA,NA,NA,952.803512992,NA,NA
"w672821299",8,2,1,7,2,10,229,223,31.4566507668453,1,7,4,232.5,232.5,13.4492023729295,942.784534543,NA,NA
"w672821301",8,0,2,5,1,9,301.4,322,18.0748624755317,NA,NA,NA,NA,NA,NA,1365.91986801,NA,NA
"w672821302",8,1,2,3,1,10,295.8,265,23.1367446753883,1,9,4,243,243,16.9347353440973,635.748578374,NA,NA
"w672821313",9,3,0,7,1,10,245.4,188,34.4323771674472,1,6,5,169.333333333333,173,17.9172488713184,1654.66705132,NA,NA
"w672821316",9,3,0,6,12,9,261,195,15.4461932931474,12,6,3,187.666666666667,181,15.9173684550157,3358.95294825,672821316,"AMBOHIMIERA_ANDRORANGAVOLA"
"w672821320",5,0,0,6,5,11,382,383.5,19.9003668499997,NA,NA,NA,NA,NA,NA,6976.77716041,672821320,"AMBOHIMIERA_ANDRORANGAVOLA"
"w672821331",7,0,1,6,3,9,333.4,356,26.7656082500709,NA,NA,NA,NA,NA,NA,977.351822392,NA,NA
"w672823940",7,1,0,6,6,1,342,377,34.4367532711584,1,6,3,160,160,22.228356025718,21270.275867,672823940,"ANDRORANGAVOLA_ANIVORANO"
"w672823941",8,1,1,6,1,10,277.8,224,23.7101586906784,12,6,3,174,174,19.8760381974678,17741.9000428,672823941,"ANDRORANGAVOLA_ANIVORANO"
"w672823945",7,0,1,6,6,11,335.4,336,19.6997198759899,NA,NA,NA,NA,NA,NA,3219.73712717,672823945,"ANDRORANGAVOLA_ANIVORANO"
"w672823946",6,0,1,11,9,6,415.5,367,27.7259243027263,NA,NA,NA,NA,NA,NA,595.073795761,NA,NA
"w672823947",7,2,1,6,6,10,270.4,222,26.1622361727505,1,6,4,164,164,22.4697666603275,21584.3938425,672823947,"ANDRORANGAVOLA_ANIVORANO"
"w672823948",5,0,0,7,7,3,382.25,362.5,19.3984877731902,NA,NA,NA,NA,NA,NA,4084.61309851,672823948,"ANDRORANGAVOLA_ANIVORANO"
"w672823968",8,2,0,6,12,10,265.2,209,19.969583120865,12,6,2,181,181,16.2899524090751,10720.8263978,672823968,"ANDRORANGAVOLA_ANIVORANO"
"w672824101",6,0,1,5,6,10,340,355.5,21.4090171740102,NA,NA,NA,NA,NA,NA,8670.15435238,672824101,"AMBOHIMIERA_ANDRORANGAVOLA"
"w672824102",7,0,2,4,7,9,333,316.5,39.7904896370908,NA,NA,NA,NA,NA,NA,1913.59844879,NA,NA
"w672824103",7,0,1,6,6,10,308.4,356,17.9797771997835,NA,NA,NA,NA,NA,NA,9896.75332064,672824103,"AMBOHIMIERA_ANDRORANGAVOLA"
"w672824104",7,0,2,6,6,11,348.75,349,10.8676665507173,NA,NA,NA,NA,NA,NA,3647.63733599,672824104,"AMBOHIMIERA_ANDRORANGAVOLA"
"w672824105",9,3,0,6,7,10,265,195,25.194140410017,1,6,3,167.333333333333,167,27.5261255920332,28130.2506992,672824105,"AMBOHIMIERA_ANDRORANGAVOLA"
"w672824106",8,1,1,3,5,9,283,300,27.1513340208954,12,8,4,236,236,21.7027220851533,925.913137705,NA,NA
"w672824107",9,1,2,6,12,10,262.833333333333,251,25.721827583714,12,6,3,202,202,41.4710292297033,23877.8385973,672824107,"AMBOHIMIERA_ANDRORANGAVOLA"
"w672824108",6,0,0,5,6,1,368.8,349,2.37200002409493,NA,NA,NA,NA,NA,NA,2552.15436867,672824108,"AMBOHIMIERA_ANDRORANGAVOLA"
"w672824109",10,3,1,6,12,9,228.8,188,18.7305517772597,12,6,3,182.666666666667,188,15.9259365847062,52648.8942838,672824109,"AMBOHIMIERA_ANDRORANGAVOLA"
"w672824117",5,1,0,3,3,7,366.5,363.5,11.7132322795262,1,1,6,349,349,11.3783939063571,1504.53595058,NA,NA
"w672824118",9,2,1,5,12,9,267.6,250,18.6931078016395,12,6,3,188,188,19.7346375551102,5714.86633239,672824118,"AMBOHIMIERA_ANDRORANGAVOLA"
"w672824119",11,4,1,6,12,9,194,196,24.9823940549271,12,6,3,184,184,22.1542603095697,68671.433154,672824119,"AMBOHIMIERA_ANDRORANGAVOLA"
"w672825145",6,0,1,6,1,10,345.75,338.5,10.2353904187275,NA,NA,NA,NA,NA,NA,23089.7359558,672825145,"FASINTSARA_TSARATANANA"
"w672825149",6,0,0,6,6,10,354.6,356,19.019702758787,NA,NA,NA,NA,NA,NA,3437.55548471,672825149,"FASINTSARA_TSARARIVOTRA"
"w672825151",8,2,1,5,1,10,283.4,244,22.59485665643,1,6,4,152.5,152.5,12.91415803486,42745.5268276,672825151,"FASINTSARA_TSARARIVOTRA"
"w672825155",7,1,1,9,5,2,261.25,257.5,6.77230754782526,12,5,2,152,152,2.2971733138337,4818.88323679,672825155,"FASINTSARA_TSARATANANA"
"w672825158",6,0,0,1,2,10,370,376,9.32981814617498,NA,NA,NA,NA,NA,NA,1949.37039581,NA,NA
"w672825160",6,0,3,10,3,12,355.333333333333,321,17.4721122351895,NA,NA,NA,NA,NA,NA,1152.76312236,NA,NA
"w672825163",6,0,1,5,2,10,347,338,26.2547338502538,NA,NA,NA,NA,NA,NA,2031.05573656,672825163,"FASINTSARA_TSARARIVOTRA"
"w672825165",6,0,1,6,6,1,337,349.5,17.4717096897185,NA,NA,NA,NA,NA,NA,4205.48951597,672825165,"FASINTSARA_FASINTSARA"
"w672825167",6,0,2,5,5,9,308.5,320.5,16.2149120204135,NA,NA,NA,NA,NA,NA,1859.91401908,NA,NA
"w672825181",6,1,0,6,6,1,314.25,335,19.624632063019,1,7,4,194,194,9.8529863952841,2272.5158449,672825181,"FASINTSARA_MAROVORAKA"
"w672825375",6,0,1,6,4,10,324.25,320.5,11.3856746870853,NA,NA,NA,NA,NA,NA,3569.88964753,672825375,"FASINTSARA_MAROVORAKA"
"w672826661",6,0,0,6,6,10,371.6,377,24.2237660984975,NA,NA,NA,NA,NA,NA,1681.52327111,NA,NA
"w672826747",7,1,1,6,6,10,301.6,363,17.1820113086389,12,6,3,181,181,12.6982160995934,5837.39581942,672826747,"FASINTSARA_AMBALAPAISO"
"w672827700",8,0,3,6,8,10,266.6,258,9.04620167416894,NA,NA,NA,NA,NA,NA,3880.85102722,672827700,"AMBOHIMIERA_ANDRORANGAVOLA"
"w672827701",7,0,2,5,7,2,349,345,11.201055327092,NA,NA,NA,NA,NA,NA,2000.46194906,672827701,"AMBOHIMIERA_ANDRORANGAVOLA"
"w672853213",6,0,0,6,6,10,368.8,370,17.3370202025754,NA,NA,NA,NA,NA,NA,48566.8804044,672853213,"ANDRORANGAVOLA_ANIVORANO"
"w672853220",5,0,0,6,6,11,364.5,359,12.4162276677966,NA,NA,NA,NA,NA,NA,40318.7023036,672853220,"ANDRORANGAVOLA_ANIVORANO"
"w672853226",9,0,3,5,5,10,267.5,273,11.6665275986979,NA,NA,NA,NA,NA,NA,1108.04860365,NA,NA
"w672857224",7,0,1,1,8,9,336.4,329,14.820936068783,NA,NA,NA,NA,NA,NA,2589.80108635,672857224,"ANDRORANGAVOLA_ANIVORANO"
"w672857228",8,1,1,2,3,9,314,349,20.0738347748552,11,7,4,258,258,21.9985250323492,2120.0811258,672857228,"ANDRORANGAVOLA_ANIVORANO"
"w672857230",7,1,2,3,1,9,312.6,321,18.9420633160903,12,7,3,188,188,9.34535706471819,1450.63216063,NA,NA
"w672858852",5,0,0,3,1,9,387.5,384,20.9135613572392,NA,NA,NA,NA,NA,NA,4117.60399343,672858852,"TSARATANANA_AMBOHIMITA"
"w672858854",5,0,0,3,3,9,361.5,349,22.6721224899178,NA,NA,NA,NA,NA,NA,2475.47020062,672858854,"TSARATANANA_AMBOHIMITA"
"w672858855",7,0,2,10,3,10,359.5,349,11.5893614105463,NA,NA,NA,NA,NA,NA,2070.32939498,672858855,"TSARATANANA_AMBOHIMITA"
"w672858856",7,0,2,3,5,11,338.75,345.5,13.9693322916413,NA,NA,NA,NA,NA,NA,2342.5786893,672858856,"TSARATANANA_AMBOHIMITA"
"w672858857",9,2,1,6,1,10,270.6,230,21.6484299040985,12,6,3,177.5,177.5,14.7255135318032,5162.35793291,672858857,"TSARATANANA_AMBOHIMITA"
"w672858858",8,0,2,5,4,9,315.6,322,15.1793771150292,NA,NA,NA,NA,NA,NA,1899.17344666,NA,NA
"w672858859",4,0,2,3,2,9,353.666666666667,349,2.74503198175106,NA,NA,NA,NA,NA,NA,1016.17824819,NA,NA
"w672858860",7,0,2,12,11,9,326.6,313,6.10064554189899,NA,NA,NA,NA,NA,NA,3398.81105176,672858860,"AMBOHIMIERA_ANDRORANGAVOLA"
"w672858861",8,0,3,5,3,8,256.5,258,13.169542771772,NA,NA,NA,NA,NA,NA,2153.45384588,672858861,"AMBOHIMIERA_ANDRORANGAVOLA"
"w672858862",6,0,1,12,12,3,317.5,286,19.9046116013864,NA,NA,NA,NA,NA,NA,1726.77558267,NA,NA
"w672858863",7,2,0,5,12,9,366.25,316.5,29.579436378094,12,6,3,195,195,13.5314160240986,610.894923769,NA,NA
"w672858864",8,2,0,6,6,10,276.4,279,35.1064169412846,2,7,5,170,170,22.484010864639,1737.1160972,NA,NA
"w672858865",9,2,3,7,12,8,226.75,234,30.696424115181,12,7,4,195,195,11.4569117081241,477.182413721,NA,NA
"w672858866",8,1,1,5,12,12,291.6,251,19.4296892038313,12,5,3,160,160,8.10140540250509,1296.20271612,NA,NA
"w672858867",7,0,1,5,3,10,324,315,16.8858325382317,NA,NA,NA,NA,NA,NA,1015.72704081,NA,NA
"w672858868",5,0,0,5,6,11,373.25,362,16.6525847241996,NA,NA,NA,NA,NA,NA,7156.24417897,672858868,"AMBOHIMIERA_ANDRORANGAVOLA"
"w672858869",6,0,0,5,5,9,364.2,362,11.7699889023212,NA,NA,NA,NA,NA,NA,3941.33550513,672858869,"AMBOHIMIERA_ANDRORANGAVOLA"
"w672858870",6,0,1,5,6,11,382.5,370,11.8136527970903,NA,NA,NA,NA,NA,NA,1194.78416574,NA,NA
"w672859920",5,0,0,4,12,8,368.5,401.5,21.4873124666896,NA,NA,NA,NA,NA,NA,2612.13021843,672859920,"TSARATANANA_AMBOHIMITA"
"w672859921",6,0,1,5,6,9,301.5,311,21.9608544406013,NA,NA,NA,NA,NA,NA,2887.58379608,672859921,"TSARATANANA_AMBOHIMITA"
"w672859923",9,0,3,6,3,9,268.5,261.5,17.2347864246525,NA,NA,NA,NA,NA,NA,1684.14123443,NA,NA
"w672859925",6,1,0,1,1,9,317,250.5,10.3874454944516,2,1,6,329,329,9.88986715447621,1911.18820363,NA,NA
"w672861074",5,0,0,6,6,1,371.5,370,16.3284273518095,NA,NA,NA,NA,NA,NA,22997.0017458,672861074,"ANDRORANGAVOLA_ANIVORANO"
"w672861075",6,0,0,6,6,10,341.8,370,24.1446870082683,NA,NA,NA,NA,NA,NA,21922.0941919,672861075,"ANDRORANGAVOLA_ANIVORANO"
"w672861083",7,2,0,6,12,9,283.75,278.5,11.1369655266222,12,6,3,174.5,174.5,9.91289314951619,8269.81227355,672861083,"ANDRORANGAVOLA_ANIVORANO"
"w672861088",5,0,0,6,6,1,366.5,363.5,18.1641798291042,NA,NA,NA,NA,NA,NA,35322.8334545,672861088,"ANDRORANGAVOLA_ANIVORANO"
"w672861094",6,0,0,5,4,12,372.8,349,6.89376613767117,NA,NA,NA,NA,NA,NA,1751.7611266,NA,NA
"w672861095",7,1,1,3,3,8,345.25,331,21.9901388421261,3,10,6,203,203,11.3496916964246,3237.22262699,672861095,"ANDRORANGAVOLA_ANIVORANO"
"w672861096",6,0,1,2,2,8,352,356,16.4144215202231,NA,NA,NA,NA,NA,NA,1401.5170426,NA,NA
"w672861097",7,1,0,2,2,9,304.2,322,23.9033407129648,2,11,4,265,265,7.22182273718103,1944.21216187,NA,NA
"w672861456",6,0,0,5,5,10,349.2,364,18.4006099092421,NA,NA,NA,NA,NA,NA,4829.74525645,672861456,"TSARATANANA_AMBOHIMITA"
"w672861457",8,0,3,5,2,10,308.25,299,22.7062947614404,NA,NA,NA,NA,NA,NA,3157.69801455,672861457,"TSARATANANA_AMBOHIMITA"
"w672861458",5,0,0,4,5,10,366.25,370,11.5291540128765,NA,NA,NA,NA,NA,NA,1013.03003108,NA,NA
"w672861460",8,2,1,4,1,10,279.25,258,31.326402496681,1,5,3,148.5,148.5,10.3362645529583,4825.57103449,672861460,"TSARATANANA_AMBOHIMITA"
"w672861461",7,0,1,5,2,9,308.4,301,25.62737597147,NA,NA,NA,NA,NA,NA,1567.94812873,NA,NA
"w672861462",5,0,1,1,2,10,358.333333333333,398,21.2574851864932,NA,NA,NA,NA,NA,NA,1738.51575646,NA,NA
"w672861463",8,3,0,6,1,10,281.8,313,31.5292064317202,1,6,3,157.666666666667,159,19.381937100989,8201.63466614,672861463,"TSARATANANA_AMBOHIMITA"
"w672861464",11,5,0,6,12,9,191.4,182,25.8028558692017,12,6,3,180.4,187,21.6663151432965,3608.5588862,672861464,"TSARATANANA_AMBOHIMITA"
