"comm_fkt","year","month","rain_mm","date"
"AMPASINAMBO_FIADANANA NORD",2022,11,186.38612985611,2022-11-01
"AMPASINAMBO_FIADANANA NORD",2022,12,179.450481414795,2022-12-01
"AMPASINAMBO_FIADANANA NORD",2023,1,334.239725351334,2023-01-01
"AMPASINAMBO_FIADANANA NORD",2023,2,225.049144268036,2023-02-01
"AMPASINAMBO_FIADANANA NORD",2023,3,199.323820590973,2023-03-01
"AMPASINAMBO_FIADANANA NORD",2023,4,103.307195901871,2023-04-01
"AMPASINAMBO_FIADANANA NORD",2023,5,0,2023-05-01
"AMPASINAMBO_FIADANANA NORD",2023,6,0,2023-06-01
"AMPASINAMBO_FIADANANA NORD",2023,7,0,2023-07-01
"AMPASINAMBO_FIADANANA NORD",2023,8,0,2023-08-01
"AMPASINAMBO_FIADANANA NORD",2023,9,0,2023-09-01
"AMPASINAMBO_FIADANANA NORD",2023,10,93.8439688682556,2023-10-01
"AMPASINAMBO_FIADANANA NORD",2023,11,193.860613822937,2023-11-01
"AMPASINAMBO_FIADANANA NORD",2023,12,133.96460211277,2023-12-01
"AMPASINAMBO_FIADANANA NORD",2024,1,216.002197504044,2024-01-01
"AMPASINAMBO_MORARANO",2015,8,0,2015-08-01
"AMPASINAMBO_MORARANO",2015,9,8.36266231536865,2015-09-01
"AMPASINAMBO_MORARANO",2015,10,83.6844670772552,2015-10-01
"AMPASINAMBO_MORARANO",2015,11,109.783082723618,2015-11-01
"AMPASINAMBO_MORARANO",2015,12,269.269209384918,2015-12-01
"AMPASINAMBO_MORARANO",2016,1,251.601011753082,2016-01-01
"AMPASINAMBO_MORARANO",2016,2,162.08541816473,2016-02-01
"AMPASINAMBO_MORARANO",2016,3,282.281569957733,2016-03-01
"AMPASINAMBO_MORARANO",2016,4,14.706157207489,2016-04-01
"AMPASINAMBO_MORARANO",2016,5,0,2016-05-01
"AMPASINAMBO_MORARANO",2016,6,0,2016-06-01
"AMPASINAMBO_MORARANO",2016,7,0,2016-07-01
"AMPASINAMBO_MORARANO",2016,8,0,2016-08-01
"AMPASINAMBO_MORARANO",2016,9,0,2016-09-01
"AMPASINAMBO_MORARANO",2016,10,73.9307961463928,2016-10-01
"AMPASINAMBO_MORARANO",2016,11,113.174993962049,2016-11-01
"AMPASINAMBO_MORARANO",2016,12,73.4344210624695,2016-12-01
"AMPASINAMBO_MORARANO",2017,1,53.5072641372681,2017-01-01
"AMPASINAMBO_MORARANO",2017,2,289.826554059982,2017-02-01
"AMPASINAMBO_MORARANO",2017,3,219.436539292336,2017-03-01
"AMPASINAMBO_MORARANO",2017,4,62.7744013369083,2017-04-01
"AMPASINAMBO_MORARANO",2017,5,0,2017-05-01
"AMPASINAMBO_MORARANO",2017,6,0,2017-06-01
"AMPASINAMBO_MORARANO",2017,7,0,2017-07-01
"AMPASINAMBO_MORARANO",2017,8,0,2017-08-01
"AMPASINAMBO_MORARANO",2017,9,0,2017-09-01
"AMPASINAMBO_MORARANO",2017,10,0,2017-10-01
"AMPASINAMBO_MORARANO",2017,11,191.11407327652,2017-11-01
"AMPASINAMBO_MORARANO",2017,12,288.92773526907,2017-12-01
"AMPASINAMBO_MORARANO",2018,1,300.793675422668,2018-01-01
"AMPASINAMBO_MORARANO",2018,2,194.078812360764,2018-02-01
"AMPASINAMBO_MORARANO",2018,3,135.472964286804,2018-03-01
"AMPASINAMBO_MORARANO",2018,4,31.6021363735199,2018-04-01
"AMPASINAMBO_MORARANO",2018,5,0,2018-05-01
"AMPASINAMBO_MORARANO",2018,6,0,2018-06-01
"AMPASINAMBO_MORARANO",2018,7,0,2018-07-01
"AMPASINAMBO_MORARANO",2018,8,0,2018-08-01
"AMPASINAMBO_MORARANO",2018,9,0,2018-09-01
"AMPASINAMBO_MORARANO",2018,10,0,2018-10-01
"AMPASINAMBO_MORARANO",2018,11,114.757733225822,2018-11-01
"AMPASINAMBO_MORARANO",2018,12,114.865312933922,2018-12-01
"AMPASINAMBO_MORARANO",2019,1,325.388098716736,2019-01-01
"AMPASINAMBO_MORARANO",2019,2,159.874469995499,2019-02-01
"AMPASINAMBO_MORARANO",2019,3,147.806987285614,2019-03-01
"AMPASINAMBO_MORARANO",2019,4,60.7268880605698,2019-04-01
"AMPASINAMBO_MORARANO",2019,5,0,2019-05-01
"AMPASINAMBO_MORARANO",2019,6,12.9494581222534,2019-06-01
"AMPASINAMBO_MORARANO",2019,7,0,2019-07-01
"AMPASINAMBO_MORARANO",2019,8,0,2019-08-01
"AMPASINAMBO_MORARANO",2019,9,0,2019-09-01
"AMPASINAMBO_MORARANO",2019,10,35.2664120197296,2019-10-01
"AMPASINAMBO_MORARANO",2019,11,198.678290009499,2019-11-01
"AMPASINAMBO_MORARANO",2019,12,221.611851215363,2019-12-01
"AMPASINAMBO_MORARANO",2020,1,364.10998749733,2020-01-01
"AMPASINAMBO_MORARANO",2020,2,303.103630423546,2020-02-01
"AMPASINAMBO_MORARANO",2020,3,104.176601409912,2020-03-01
"AMPASINAMBO_MORARANO",2020,4,28.5,2020-04-01
"AMPASINAMBO_MORARANO",2020,5,30,2020-05-01
"AMPASINAMBO_MORARANO",2020,6,0,2020-06-01
"AMPASINAMBO_MORARANO",2020,7,0,2020-07-01
"AMPASINAMBO_MORARANO",2020,8,0,2020-08-01
"AMPASINAMBO_MORARANO",2020,9,0,2020-09-01
"AMPASINAMBO_MORARANO",2020,10,36,2020-10-01
"AMPASINAMBO_MORARANO",2020,11,83.9999995231628,2020-11-01
"AMPASINAMBO_MORARANO",2020,12,274.499994277954,2020-12-01
"AMPASINAMBO_MORARANO",2021,1,99,2021-01-01
"AMPASINAMBO_MORARANO",2021,2,418.499996185303,2021-02-01
"AMPASINAMBO_MORARANO",2021,3,157.499995708466,2021-03-01
"AMPASINAMBO_MORARANO",2021,4,83.9999961853027,2021-04-01
"AMPASINAMBO_MORARANO",2021,5,0,2021-05-01
"AMPASINAMBO_MORARANO",2021,6,0,2021-06-01
"AMPASINAMBO_MORARANO",2021,7,0,2021-07-01
"AMPASINAMBO_MORARANO",2021,8,0,2021-08-01
"AMPASINAMBO_MORARANO",2021,9,0,2021-09-01
"AMPASINAMBO_MORARANO",2021,10,0,2021-10-01
"AMPASINAMBO_MORARANO",2021,11,194.308747291565,2021-11-01
"AMPASINAMBO_MORARANO",2021,12,220.499998092651,2021-12-01
"AMPASINAMBO_MORARANO",2022,1,446.267443180084,2022-01-01
"AMPASINAMBO_MORARANO",2022,2,263.494652032852,2022-02-01
"AMPASINAMBO_MORARANO",2022,3,202.239616394043,2022-03-01
"AMPASINAMBO_MORARANO",2022,4,15.3546447753906,2022-04-01
"AMPASINAMBO_MORARANO",2022,5,0,2022-05-01
"AMPASINAMBO_MORARANO",2022,6,0,2022-06-01
"AMPASINAMBO_MORARANO",2022,7,0,2022-07-01
"AMPASINAMBO_MORARANO",2022,8,0,2022-08-01
"AMPASINAMBO_MORARANO",2022,9,0,2022-09-01
"AMPASINAMBO_MORARANO",2022,10,61.7359461784363,2022-10-01
"AMPASINAMBO_MORARANO",2022,11,186.38612985611,2022-11-01
"AMPASINAMBO_MORARANO",2022,12,179.450481414795,2022-12-01
"AMPASINAMBO_MORARANO",2023,1,334.239725351334,2023-01-01
"AMPASINAMBO_MORARANO",2023,2,225.049144268036,2023-02-01
"AMPASINAMBO_MORARANO",2023,3,199.323820590973,2023-03-01
"AMPASINAMBO_MORARANO",2023,4,103.307195901871,2023-04-01
"AMPASINAMBO_MORARANO",2023,5,0,2023-05-01
"AMPASINAMBO_MORARANO",2023,6,0,2023-06-01
"AMPASINAMBO_MORARANO",2023,7,0,2023-07-01
"AMPASINAMBO_MORARANO",2023,8,0,2023-08-01
"AMPASINAMBO_MORARANO",2023,9,0,2023-09-01
"AMPASINAMBO_MORARANO",2023,10,93.8439688682556,2023-10-01
"AMPASINAMBO_MORARANO",2023,11,193.860613822937,2023-11-01
"AMPASINAMBO_MORARANO",2023,12,133.96460211277,2023-12-01
"AMPASINAMBO_MORARANO",2024,1,216.002197504044,2024-01-01
"AMPASINAMBO_SAKAVANANA",2015,8,0,2015-08-01
"AMPASINAMBO_SAKAVANANA",2015,9,8.36266231536865,2015-09-01
"AMPASINAMBO_SAKAVANANA",2015,10,83.6844670772552,2015-10-01
"AMPASINAMBO_SAKAVANANA",2015,11,109.783082723618,2015-11-01
"AMPASINAMBO_SAKAVANANA",2015,12,269.269209384918,2015-12-01
"AMPASINAMBO_SAKAVANANA",2016,1,251.601011753082,2016-01-01
"AMPASINAMBO_SAKAVANANA",2016,2,162.08541816473,2016-02-01
"AMPASINAMBO_SAKAVANANA",2016,3,282.281569957733,2016-03-01
"AMPASINAMBO_SAKAVANANA",2016,4,14.706157207489,2016-04-01
"AMPASINAMBO_SAKAVANANA",2016,5,0,2016-05-01
"AMPASINAMBO_SAKAVANANA",2016,6,0,2016-06-01
"AMPASINAMBO_SAKAVANANA",2016,7,0,2016-07-01
"AMPASINAMBO_SAKAVANANA",2016,8,0,2016-08-01
"AMPASINAMBO_SAKAVANANA",2016,9,0,2016-09-01
"AMPASINAMBO_SAKAVANANA",2016,10,73.9307961463928,2016-10-01
"AMPASINAMBO_SAKAVANANA",2016,11,113.174993962049,2016-11-01
"AMPASINAMBO_SAKAVANANA",2016,12,73.4344210624695,2016-12-01
"AMPASINAMBO_SAKAVANANA",2017,1,53.5072641372681,2017-01-01
"AMPASINAMBO_SAKAVANANA",2017,2,289.826554059982,2017-02-01
"AMPASINAMBO_SAKAVANANA",2017,3,219.436539292336,2017-03-01
"AMPASINAMBO_SAKAVANANA",2017,4,62.7744013369083,2017-04-01
"AMPASINAMBO_SAKAVANANA",2017,5,0,2017-05-01
"AMPASINAMBO_SAKAVANANA",2017,6,0,2017-06-01
"AMPASINAMBO_SAKAVANANA",2017,7,0,2017-07-01
"AMPASINAMBO_SAKAVANANA",2017,8,0,2017-08-01
"AMPASINAMBO_SAKAVANANA",2017,9,0,2017-09-01
"AMPASINAMBO_SAKAVANANA",2017,10,0,2017-10-01
"AMPASINAMBO_SAKAVANANA",2017,11,191.11407327652,2017-11-01
"AMPASINAMBO_SAKAVANANA",2017,12,288.92773526907,2017-12-01
"AMPASINAMBO_SAKAVANANA",2018,1,300.793675422668,2018-01-01
"AMPASINAMBO_SAKAVANANA",2018,2,194.078812360764,2018-02-01
"AMPASINAMBO_SAKAVANANA",2018,3,135.472964286804,2018-03-01
"AMPASINAMBO_SAKAVANANA",2018,4,31.6021363735199,2018-04-01
"AMPASINAMBO_SAKAVANANA",2018,5,0,2018-05-01
"AMPASINAMBO_SAKAVANANA",2018,6,0,2018-06-01
"AMPASINAMBO_SAKAVANANA",2018,7,0,2018-07-01
"AMPASINAMBO_SAKAVANANA",2018,8,0,2018-08-01
"AMPASINAMBO_SAKAVANANA",2018,9,0,2018-09-01
"AMPASINAMBO_SAKAVANANA",2018,10,0,2018-10-01
"AMPASINAMBO_SAKAVANANA",2018,11,114.757733225822,2018-11-01
"AMPASINAMBO_SAKAVANANA",2018,12,114.865312933922,2018-12-01
"AMPASINAMBO_SAKAVANANA",2019,1,325.388098716736,2019-01-01
"AMPASINAMBO_SAKAVANANA",2019,2,159.874469995499,2019-02-01
"AMPASINAMBO_SAKAVANANA",2019,3,147.806987285614,2019-03-01
"AMPASINAMBO_SAKAVANANA",2019,4,60.7268880605698,2019-04-01
"AMPASINAMBO_SAKAVANANA",2019,5,0,2019-05-01
"AMPASINAMBO_SAKAVANANA",2019,6,12.9494581222534,2019-06-01
"AMPASINAMBO_SAKAVANANA",2019,7,0,2019-07-01
"AMPASINAMBO_SAKAVANANA",2019,8,0,2019-08-01
"AMPASINAMBO_SAKAVANANA",2019,9,0,2019-09-01
"AMPASINAMBO_SAKAVANANA",2019,10,35.2664120197296,2019-10-01
"AMPASINAMBO_SAKAVANANA",2019,11,198.678290009499,2019-11-01
"AMPASINAMBO_SAKAVANANA",2019,12,221.611851215363,2019-12-01
"AMPASINAMBO_SAKAVANANA",2020,1,364.10998749733,2020-01-01
"AMPASINAMBO_SAKAVANANA",2020,2,303.103630423546,2020-02-01
"AMPASINAMBO_SAKAVANANA",2020,3,104.176601409912,2020-03-01
"AMPASINAMBO_SAKAVANANA",2020,4,28.5,2020-04-01
"AMPASINAMBO_SAKAVANANA",2020,5,30,2020-05-01
"AMPASINAMBO_SAKAVANANA",2020,6,0,2020-06-01
"AMPASINAMBO_SAKAVANANA",2020,7,0,2020-07-01
"AMPASINAMBO_SAKAVANANA",2020,8,0,2020-08-01
"AMPASINAMBO_SAKAVANANA",2020,9,0,2020-09-01
"AMPASINAMBO_SAKAVANANA",2020,10,36,2020-10-01
"AMPASINAMBO_SAKAVANANA",2020,11,83.9999995231628,2020-11-01
"AMPASINAMBO_SAKAVANANA",2020,12,274.499994277954,2020-12-01
"AMPASINAMBO_SAKAVANANA",2021,1,99,2021-01-01
"AMPASINAMBO_SAKAVANANA",2021,2,418.499996185303,2021-02-01
"AMPASINAMBO_SAKAVANANA",2021,3,157.499995708466,2021-03-01
"AMPASINAMBO_SAKAVANANA",2021,4,83.9999961853027,2021-04-01
"AMPASINAMBO_SAKAVANANA",2021,5,0,2021-05-01
"AMPASINAMBO_SAKAVANANA",2021,6,0,2021-06-01
"AMPASINAMBO_SAKAVANANA",2021,7,0,2021-07-01
"AMPASINAMBO_SAKAVANANA",2021,8,0,2021-08-01
"AMPASINAMBO_SAKAVANANA",2021,9,0,2021-09-01
"AMPASINAMBO_SAKAVANANA",2021,10,0,2021-10-01
"AMPASINAMBO_SAKAVANANA",2021,11,194.308747291565,2021-11-01
"AMPASINAMBO_SAKAVANANA",2021,12,220.499998092651,2021-12-01
"AMPASINAMBO_SAKAVANANA",2022,1,446.267443180084,2022-01-01
"AMPASINAMBO_SAKAVANANA",2022,2,263.494652032852,2022-02-01
"AMPASINAMBO_SAKAVANANA",2022,3,202.239616394043,2022-03-01
"AMPASINAMBO_SAKAVANANA",2022,4,15.3546447753906,2022-04-01
"AMPASINAMBO_SAKAVANANA",2022,5,0,2022-05-01
"AMPASINAMBO_SAKAVANANA",2022,6,0,2022-06-01
"AMPASINAMBO_SAKAVANANA",2022,7,0,2022-07-01
"AMPASINAMBO_SAKAVANANA",2022,8,0,2022-08-01
"AMPASINAMBO_SAKAVANANA",2022,9,0,2022-09-01
"AMPASINAMBO_SAKAVANANA",2022,10,61.7359461784363,2022-10-01
"AMPASINAMBO_SAKAVANANA",2022,11,186.38612985611,2022-11-01
"AMPASINAMBO_SAKAVANANA",2022,12,179.450481414795,2022-12-01
"AMPASINAMBO_SAKAVANANA",2023,1,334.239725351334,2023-01-01
"AMPASINAMBO_SAKAVANANA",2023,2,225.049144268036,2023-02-01
"AMPASINAMBO_SAKAVANANA",2023,3,199.323820590973,2023-03-01
"AMPASINAMBO_SAKAVANANA",2023,4,103.307195901871,2023-04-01
"AMPASINAMBO_SAKAVANANA",2023,5,0,2023-05-01
"AMPASINAMBO_SAKAVANANA",2023,6,0,2023-06-01
"AMPASINAMBO_SAKAVANANA",2023,7,0,2023-07-01
"AMPASINAMBO_SAKAVANANA",2023,8,0,2023-08-01
"AMPASINAMBO_SAKAVANANA",2023,9,0,2023-09-01
"AMPASINAMBO_SAKAVANANA",2023,10,93.8439688682556,2023-10-01
"AMPASINAMBO_SAKAVANANA",2023,11,193.860613822937,2023-11-01
"AMPASINAMBO_SAKAVANANA",2023,12,133.96460211277,2023-12-01
"AMPASINAMBO_SAKAVANANA",2024,1,216.002197504044,2024-01-01
"AMPASINAMBO_VOLOBE",2015,8,0,2015-08-01
"AMPASINAMBO_VOLOBE",2015,9,5.38748437624711,2015-09-01
"AMPASINAMBO_VOLOBE",2015,10,87.1028899825536,2015-10-01
"AMPASINAMBO_VOLOBE",2015,11,107.078908512226,2015-11-01
"AMPASINAMBO_VOLOBE",2015,12,276.244139465002,2015-12-01
"AMPASINAMBO_VOLOBE",2016,1,258.83221825728,2016-01-01
"AMPASINAMBO_VOLOBE",2016,2,167.206663199915,2016-02-01
"AMPASINAMBO_VOLOBE",2016,3,261.495446374783,2016-03-01
"AMPASINAMBO_VOLOBE",2016,4,19.077565738788,2016-04-01
"AMPASINAMBO_VOLOBE",2016,5,0,2016-05-01
"AMPASINAMBO_VOLOBE",2016,6,0,2016-06-01
"AMPASINAMBO_VOLOBE",2016,7,0,2016-07-01
"AMPASINAMBO_VOLOBE",2016,8,0,2016-08-01
"AMPASINAMBO_VOLOBE",2016,9,0,2016-09-01
"AMPASINAMBO_VOLOBE",2016,10,73.9312561360689,2016-10-01
"AMPASINAMBO_VOLOBE",2016,11,114.178647614156,2016-11-01
"AMPASINAMBO_VOLOBE",2016,12,76.7828772308735,2016-12-01
"AMPASINAMBO_VOLOBE",2017,1,54.6526416540146,2017-01-01
"AMPASINAMBO_VOLOBE",2017,2,288.510764660744,2017-02-01
"AMPASINAMBO_VOLOBE",2017,3,217.171918678742,2017-03-01
"AMPASINAMBO_VOLOBE",2017,4,56.7689060623256,2017-04-01
"AMPASINAMBO_VOLOBE",2017,5,0,2017-05-01
"AMPASINAMBO_VOLOBE",2017,6,0,2017-06-01
"AMPASINAMBO_VOLOBE",2017,7,0,2017-07-01
"AMPASINAMBO_VOLOBE",2017,8,0,2017-08-01
"AMPASINAMBO_VOLOBE",2017,9,0,2017-09-01
"AMPASINAMBO_VOLOBE",2017,10,0,2017-10-01
"AMPASINAMBO_VOLOBE",2017,11,199.279558339944,2017-11-01
"AMPASINAMBO_VOLOBE",2017,12,317.585660588856,2017-12-01
"AMPASINAMBO_VOLOBE",2018,1,293.311195550057,2018-01-01
"AMPASINAMBO_VOLOBE",2018,2,195.076223251911,2018-02-01
"AMPASINAMBO_VOLOBE",2018,3,128.974086623925,2018-03-01
"AMPASINAMBO_VOLOBE",2018,4,34.2276742343719,2018-04-01
"AMPASINAMBO_VOLOBE",2018,5,0,2018-05-01
"AMPASINAMBO_VOLOBE",2018,6,0,2018-06-01
"AMPASINAMBO_VOLOBE",2018,7,0,2018-07-01
"AMPASINAMBO_VOLOBE",2018,8,0,2018-08-01
"AMPASINAMBO_VOLOBE",2018,9,0,2018-09-01
"AMPASINAMBO_VOLOBE",2018,10,0,2018-10-01
"AMPASINAMBO_VOLOBE",2018,11,129.174938316529,2018-11-01
"AMPASINAMBO_VOLOBE",2018,12,126.990603177593,2018-12-01
"AMPASINAMBO_VOLOBE",2019,1,330.336022665867,2019-01-01
"AMPASINAMBO_VOLOBE",2019,2,164.251921245685,2019-02-01
"AMPASINAMBO_VOLOBE",2019,3,153.539938327212,2019-03-01
"AMPASINAMBO_VOLOBE",2019,4,61.3027880948323,2019-04-01
"AMPASINAMBO_VOLOBE",2019,5,0,2019-05-01
"AMPASINAMBO_VOLOBE",2019,6,12.9329867087878,2019-06-01
"AMPASINAMBO_VOLOBE",2019,7,0,2019-07-01
"AMPASINAMBO_VOLOBE",2019,8,0,2019-08-01
"AMPASINAMBO_VOLOBE",2019,9,0,2019-09-01
"AMPASINAMBO_VOLOBE",2019,10,36.8882419742071,2019-10-01
"AMPASINAMBO_VOLOBE",2019,11,172.351214210574,2019-11-01
"AMPASINAMBO_VOLOBE",2019,12,221.024296214947,2019-12-01
"AMPASINAMBO_VOLOBE",2020,1,367.893061089974,2020-01-01
"AMPASINAMBO_VOLOBE",2020,2,304.210552531939,2020-02-01
"AMPASINAMBO_VOLOBE",2020,3,118.809835566924,2020-03-01
"AMPASINAMBO_VOLOBE",2020,4,27.9663461538462,2020-04-01
"AMPASINAMBO_VOLOBE",2020,5,25.7307692307692,2020-05-01
"AMPASINAMBO_VOLOBE",2020,6,0,2020-06-01
"AMPASINAMBO_VOLOBE",2020,7,0,2020-07-01
"AMPASINAMBO_VOLOBE",2020,8,0,2020-08-01
"AMPASINAMBO_VOLOBE",2020,9,0,2020-09-01
"AMPASINAMBO_VOLOBE",2020,10,36,2020-10-01
"AMPASINAMBO_VOLOBE",2020,11,86.1346150774222,2020-11-01
"AMPASINAMBO_VOLOBE",2020,12,284.105764187299,2020-12-01
"AMPASINAMBO_VOLOBE",2021,1,108.605768212905,2021-01-01
"AMPASINAMBO_VOLOBE",2021,2,427.572112248494,2021-02-01
"AMPASINAMBO_VOLOBE",2021,3,156.890106398326,2021-03-01
"AMPASINAMBO_VOLOBE",2021,4,90.9374975424547,2021-04-01
"AMPASINAMBO_VOLOBE",2021,5,0,2021-05-01
"AMPASINAMBO_VOLOBE",2021,6,0,2021-06-01
"AMPASINAMBO_VOLOBE",2021,7,0,2021-07-01
"AMPASINAMBO_VOLOBE",2021,8,0,2021-08-01
"AMPASINAMBO_VOLOBE",2021,9,0,2021-09-01
"AMPASINAMBO_VOLOBE",2021,10,0,2021-10-01
"AMPASINAMBO_VOLOBE",2021,11,196.391412258148,2021-11-01
"AMPASINAMBO_VOLOBE",2021,12,205.557690400344,2021-12-01
"AMPASINAMBO_VOLOBE",2022,1,453.811361659032,2022-01-01
"AMPASINAMBO_VOLOBE",2022,2,259.561336379785,2022-02-01
"AMPASINAMBO_VOLOBE",2022,3,192.01099255681,2022-03-01
"AMPASINAMBO_VOLOBE",2022,4,15.3058982537343,2022-04-01
"AMPASINAMBO_VOLOBE",2022,5,0,2022-05-01
"AMPASINAMBO_VOLOBE",2022,6,0,2022-06-01
"AMPASINAMBO_VOLOBE",2022,7,0,2022-07-01
"AMPASINAMBO_VOLOBE",2022,8,0,2022-08-01
"AMPASINAMBO_VOLOBE",2022,9,0,2022-09-01
"AMPASINAMBO_VOLOBE",2022,10,68.4834865583823,2022-10-01
"AMPASINAMBO_VOLOBE",2022,11,199.886993694764,2022-11-01
"AMPASINAMBO_VOLOBE",2022,12,184.425645777812,2022-12-01
"AMPASINAMBO_VOLOBE",2023,1,338.544422613887,2023-01-01
"AMPASINAMBO_VOLOBE",2023,2,226.573678135872,2023-02-01
"AMPASINAMBO_VOLOBE",2023,3,195.973967361909,2023-03-01
"AMPASINAMBO_VOLOBE",2023,4,96.8084897490648,2023-04-01
"AMPASINAMBO_VOLOBE",2023,5,0,2023-05-01
"AMPASINAMBO_VOLOBE",2023,6,0,2023-06-01
"AMPASINAMBO_VOLOBE",2023,7,0,2023-07-01
"AMPASINAMBO_VOLOBE",2023,8,0,2023-08-01
"AMPASINAMBO_VOLOBE",2023,9,0,2023-09-01
"AMPASINAMBO_VOLOBE",2023,10,71.7416182893973,2023-10-01
"AMPASINAMBO_VOLOBE",2023,11,189.376047067917,2023-11-01
"AMPASINAMBO_VOLOBE",2023,12,139.220450216761,2023-12-01
"AMPASINAMBO_VOLOBE",2024,1,228.734424573871,2024-01-01
"ANALAMPASINA_AMBARO",2015,8,0,2015-08-01
"ANALAMPASINA_AMBARO",2015,9,8.12801933288574,2015-09-01
"ANALAMPASINA_AMBARO",2015,10,52.1875619888306,2015-10-01
"ANALAMPASINA_AMBARO",2015,11,69.9912656545639,2015-11-01
"ANALAMPASINA_AMBARO",2015,12,286.636201024055,2015-12-01
"ANALAMPASINA_AMBARO",2016,1,132.923690080643,2016-01-01
"ANALAMPASINA_AMBARO",2016,2,213.327193975449,2016-02-01
"ANALAMPASINA_AMBARO",2016,3,223.369388580322,2016-03-01
"ANALAMPASINA_AMBARO",2016,4,26.6996115446091,2016-04-01
"ANALAMPASINA_AMBARO",2016,5,0,2016-05-01
"ANALAMPASINA_AMBARO",2016,6,0,2016-06-01
"ANALAMPASINA_AMBARO",2016,7,0,2016-07-01
"ANALAMPASINA_AMBARO",2016,8,0,2016-08-01
"ANALAMPASINA_AMBARO",2016,9,0,2016-09-01
"ANALAMPASINA_AMBARO",2016,10,48.6125884056091,2016-10-01
"ANALAMPASINA_AMBARO",2016,11,175.378535747528,2016-11-01
"ANALAMPASINA_AMBARO",2016,12,84.5582256317139,2016-12-01
"ANALAMPASINA_AMBARO",2017,1,64.2236409187317,2017-01-01
"ANALAMPASINA_AMBARO",2017,2,248.736702084541,2017-02-01
"ANALAMPASINA_AMBARO",2017,3,201.336426138878,2017-03-01
"ANALAMPASINA_AMBARO",2017,4,48.9312243461609,2017-04-01
"ANALAMPASINA_AMBARO",2017,5,0,2017-05-01
"ANALAMPASINA_AMBARO",2017,6,0,2017-06-01
"ANALAMPASINA_AMBARO",2017,7,0,2017-07-01
"ANALAMPASINA_AMBARO",2017,8,0,2017-08-01
"ANALAMPASINA_AMBARO",2017,9,0,2017-09-01
"ANALAMPASINA_AMBARO",2017,10,3.71922755241394,2017-10-01
"ANALAMPASINA_AMBARO",2017,11,228.102103710175,2017-11-01
"ANALAMPASINA_AMBARO",2017,12,202.381946563721,2017-12-01
"ANALAMPASINA_AMBARO",2018,1,264.445746660233,2018-01-01
"ANALAMPASINA_AMBARO",2018,2,173.518791079521,2018-02-01
"ANALAMPASINA_AMBARO",2018,3,111.363976478577,2018-03-01
"ANALAMPASINA_AMBARO",2018,4,51.4009392261505,2018-04-01
"ANALAMPASINA_AMBARO",2018,5,0,2018-05-01
"ANALAMPASINA_AMBARO",2018,6,0,2018-06-01
"ANALAMPASINA_AMBARO",2018,7,0,2018-07-01
"ANALAMPASINA_AMBARO",2018,8,0,2018-08-01
"ANALAMPASINA_AMBARO",2018,9,0,2018-09-01
"ANALAMPASINA_AMBARO",2018,10,0,2018-10-01
"ANALAMPASINA_AMBARO",2018,11,225.356131792068,2018-11-01
"ANALAMPASINA_AMBARO",2018,12,107.053979635239,2018-12-01
"ANALAMPASINA_AMBARO",2019,1,317.395437955856,2019-01-01
"ANALAMPASINA_AMBARO",2019,2,162.862914085388,2019-02-01
"ANALAMPASINA_AMBARO",2019,3,133.456431627274,2019-03-01
"ANALAMPASINA_AMBARO",2019,4,39.9776234924793,2019-04-01
"ANALAMPASINA_AMBARO",2019,5,0,2019-05-01
"ANALAMPASINA_AMBARO",2019,6,0,2019-06-01
"ANALAMPASINA_AMBARO",2019,7,0,2019-07-01
"ANALAMPASINA_AMBARO",2019,8,0,2019-08-01
"ANALAMPASINA_AMBARO",2019,9,0,2019-09-01
"ANALAMPASINA_AMBARO",2019,10,54.0527936220169,2019-10-01
"ANALAMPASINA_AMBARO",2019,11,148.01617026329,2019-11-01
"ANALAMPASINA_AMBARO",2019,12,164.978032588959,2019-12-01
"ANALAMPASINA_AMBARO",2020,1,303.809154510498,2020-01-01
"ANALAMPASINA_AMBARO",2020,2,230.105322360992,2020-02-01
"ANALAMPASINA_AMBARO",2020,3,52.4274723529816,2020-03-01
"ANALAMPASINA_AMBARO",2020,4,14.9999990463257,2020-04-01
"ANALAMPASINA_AMBARO",2020,5,12,2020-05-01
"ANALAMPASINA_AMBARO",2020,6,0,2020-06-01
"ANALAMPASINA_AMBARO",2020,7,0,2020-07-01
"ANALAMPASINA_AMBARO",2020,8,0,2020-08-01
"ANALAMPASINA_AMBARO",2020,9,0,2020-09-01
"ANALAMPASINA_AMBARO",2020,10,33,2020-10-01
"ANALAMPASINA_AMBARO",2020,11,86,2020-11-01
"ANALAMPASINA_AMBARO",2020,12,240,2020-12-01
"ANALAMPASINA_AMBARO",2021,1,181.999994277954,2021-01-01
"ANALAMPASINA_AMBARO",2021,2,473.999998092651,2021-02-01
"ANALAMPASINA_AMBARO",2021,3,139.285712242126,2021-03-01
"ANALAMPASINA_AMBARO",2021,4,83.9999990463257,2021-04-01
"ANALAMPASINA_AMBARO",2021,5,0,2021-05-01
"ANALAMPASINA_AMBARO",2021,6,0,2021-06-01
"ANALAMPASINA_AMBARO",2021,7,0,2021-07-01
"ANALAMPASINA_AMBARO",2021,8,0,2021-08-01
"ANALAMPASINA_AMBARO",2021,9,0,2021-09-01
"ANALAMPASINA_AMBARO",2021,10,7,2021-10-01
"ANALAMPASINA_AMBARO",2021,11,203.658430576324,2021-11-01
